time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel,Label
12.385190999950282,0,0,363002,10319,8805,13559,4054,2898,1644,904,0,0,1
13.387316399952397,0,0,189124,16890,5951,6730,5942,1615,1099,1015,0,0,1
14.388927299994975,51,30,353456,69075,5148,5527,10965,22715,3326,6102,0,0,1
15.391879000002518,44,35,624337,206783,53728,43628,17635,13295,4860,3768,0,0,1
16.392991799977608,50,40,349491,39686,21918,19015,25512,10324,5577,5356,0,0,1
18.395008699968457,50,38,790299,83635,24829,7260,35203,11140,1296,1494,0,0,1
20.397439899970777,27,41,2775264,1170581,114766,78008,41619,46208,16724,10327,0,0,1
21.39891109999735,37,44,326587,151976,90500,42753,76290,28449,57307,24604,0,0,1
25.405366799910556,16,29,716290,121125,5905,12806,7061,7399,6261,912,0,0,1
26.40750209998805,29,26,80195,91980,7826,3921,21140,13580,7922,4304,0,0,1
27.409087499952875,38,17,266622,64514,4591,19573,14176,20367,8658,9107,0,0,1
29.411281600012444,47,23,334977,206805,50822,21889,30450,15477,5385,3996,0,0,1
30.413835300016217,56,38,135425,28436,20429,15761,7644,9782,8030,9353,0,0,1
31.41596729995217,60,56,522176,23868,16736,18438,13211,11394,7778,9403,0,0,1
33.418780399952084,56,64,818081,72963,31153,42700,20967,22866,7584,3851,0,0,1
35.42121129995212,53,67,991506,79366,17433,17670,8327,4885,4671,1206,0,0,1
36.4226006999379,51,51,88656,237362,11376,23997,25412,33594,6863,23987,0,0,1
37.42439870000817,50,48,371125,13467,9017,23448,39301,6764,14114,9137,0,0,1
39.427497899974696,41,40,213170,103340,20778,14440,14165,9342,1983,2820,0,0,1
41.430235699983314,51,47,222794,14131,9673,10351,3775,4700,2591,1510,0,0,1
43.43337709992193,37,53,99426,79033,14574,2406,4643,2367,1550,1108,0,0,1
44.43475789995864,24,56,1207946,157548,94017,44837,15529,13577,3840,7718,0,0,1
45.43617779994384,30,61,961445,78753,21340,30549,7602,18122,3263,7320,0,0,1
46.43752309994306,30,63,126050,8468,11070,3909,1762,3140,5490,2840,0,0,1
47.43866280000657,37,56,274857,380586,26717,10476,12126,16406,22451,10227,0,0,1
49.44181400001981,53,51,739976,53574,35436,5866,22926,23420,24615,6197,0,0,1
50.444065999938175,57,48,100551,28203,5482,6960,3282,7754,1851,1977,0,0,1
52.446695899940096,48,48,436563,52656,54841,29999,10443,7564,5220,5517,0,0,1
53.44798329996411,51,77,347146,6053,9831,10694,1470,1586,2057,1922,0,0,1
54.44922189996578,27,74,1316759,368666,75933,36814,19815,11001,10889,10706,0,0,1
58.45408319996204,20,57,253186,37889,8830,7241,6642,7089,1468,1652,0,0,1
59.45638270000927,24,48,1458036,260490,187554,67637,54015,55321,11620,6313,0,0,1
60.45782779995352,38,61,419673,33856,45018,19191,5039,7406,5212,4070,0,0,1
61.4593457999872,38,63,454787,52913,4270,10440,1164,3030,3251,682,0,0,1
62.46107039996423,38,64,248759,48519,14971,11459,3958,8373,12608,4761,0,0,1
64.46356159995776,41,66,20760,4777,2041,6370,4919,1962,1333,1993,0,0,1
65.46554599993397,56,54,77426,32864,3270,23605,18033,21283,9533,2249,0,0,1
66.47254029999021,67,60,114080,21430,9090,3351,1191,4384,1005,1323,0,0,1
67.47384390002117,64,43,402162,84943,45511,8655,18496,16125,6704,6841,0,0,1
68.47499010001775,44,47,310666,186991,54389,93007,35334,16175,6204,11091,0,0,1
69.47630500001833,34,37,694560,108881,13876,3982,10739,5221,3402,4459,0,0,1
71.47879789990839,30,43,959902,89221,2495,24182,8836,12127,4170,2394,0,0,1
72.48068519996013,30,43,470276,110211,48894,19508,24527,19639,26049,4389,0,0,1
73.48389069992118,34,43,90609,37224,16006,5403,2864,3389,2153,2592,0,0,1
74.48631089995615,30,48,809701,265688,3917,46796,31471,14707,20001,6162,0,0,1
75.48820379993413,37,38,97975,28628,1843,4785,5222,6991,2643,2034,0,0,1
76.48975419998169,41,47,2193353,64951,55549,55638,7932,14679,5556,21176,0,0,1
77.49099859991111,43,44,417429,92420,26338,18113,18231,12983,10554,4629,0,0,1
78.49201419996098,53,54,729537,93040,50048,14628,9325,22193,7611,12424,0,0,1
79.49345449998509,43,56,159793,105713,17335,6210,3582,9226,3418,5408,0,0,1
81.49527079996187,43,41,1525693,194729,24051,30758,14124,21794,11459,8859,0,0,1
84.50025749998167,47,35,603888,269474,32273,11992,18425,20989,28300,8577,0,0,1
85.50134909991175,43,30,2450809,166073,8756,27105,20106,11485,7646,5013,0,0,1
87.50347729993518,44,20,82236,10519,891,2858,2124,3062,744,411,0,0,1
88.50492639990989,50,30,1143674,147449,31197,45680,37383,37817,11085,9505,0,0,1
89.50659319991246,54,29,619463,95703,5610,9098,9572,11426,7331,4595,0,0,1
91.5088113999227,44,40,39657,6724,2343,3721,703,792,314,562,0,0,1
92.51032100000884,40,54,255231,11239,27282,8190,2166,4871,2301,2767,0,0,1
93.51192169997375,29,54,638522,340857,22530,22668,10239,14593,14113,5527,0,0,1
94.5139783999184,38,57,213544,108325,21263,26126,18829,25602,11643,7160,0,0,1
96.51684940000996,37,53,237281,164201,65064,11320,23247,13692,31103,12538,0,0,1
99.51971029990818,54,54,748885,270391,169843,16886,39639,51549,12566,5797,0,0,1
102.52345899993088,63,56,40515,49773,25468,4507,4290,26172,7262,7749,0,0,1
105.52846449997742,66,63,340142,134285,96245,94480,39710,25610,8602,5542,0,0,1
106.530322699924,51,69,949168,131438,138921,45521,24398,16329,11774,6242,0,0,1
107.53175249998458,40,64,1549818,242485,70756,6398,21961,11934,9413,3227,0,0,1
108.53295969997998,23,66,582660,61679,20839,12422,5524,6786,6528,6975,0,0,1
110.5353103999514,21,60,105178,18285,7845,2804,2659,2047,1378,1423,0,0,1
112.53840369998944,34,51,454024,114500,25078,29049,14268,25001,8565,8150,0,0,1
113.53988820000086,53,48,80645,29899,5545,3075,5787,10363,2013,1757,0,0,1
114.54127429996151,60,50,2119223,73727,37328,24641,20933,18775,8821,4785,0,0,1
115.5432708999142,60,38,78787,68317,5211,3668,3397,5249,4311,842,0,0,1
120.54840039997362,51,30,1772953,76454,11058,8384,33437,5637,4001,3592,0,0,1
121.54953479999676,27,37,93825,59207,22673,3059,4643,2798,1795,1953,0,0,1
122.55152819992507,17,38,1373236,264411,184515,68040,78870,25976,20064,10650,0,0,1
123.55305200000294,24,51,84820,15818,5045,8151,1789,4235,1912,2285,0,0,1
124.55460279993711,30,60,1509299,45436,10755,13185,11119,7246,7916,11474,0,0,1
125.55568250000942,38,57,563088,109815,11244,28259,9326,9050,5378,5557,0,0,1
126.55933790002018,41,48,146230,360687,8733,92323,27360,34244,14418,8326,0,0,1
127.56022039998788,27,41,94609,257985,46714,19934,20277,12135,11504,7695,0,0,1
128.5612655999139,27,37,1993039,133078,31135,12197,29825,17376,7751,4673,0,0,1
130.56308769993484,38,37,250307,53885,15032,10282,16110,11997,1996,2135,0,0,1
134.56811320001725,40,48,1300806,128839,124926,19846,17614,25845,11790,8295,0,0,1
135.57013649994042,40,40,1899317,459756,11687,41473,11402,19366,9921,3395,0,0,1
136.5725434999913,37,48,295717,42139,23174,18884,27949,7398,2613,1769,0,0,1
137.57396379997954,30,57,59289,22267,19403,17603,11501,4696,1070,1424,0,0,1
138.57543769991025,37,53,483030,69302,29477,18853,12574,18542,5730,9180,0,0,1
139.57653889991343,35,57,108559,52884,4244,7315,2953,1941,1239,2150,0,0,1
140.57792770001106,29,57,996664,62111,26848,13152,4863,4743,1455,2688,0,0,1
141.5802278999472,27,56,128203,151103,159631,36248,21186,25042,8467,4097,0,0,1
142.5824738999363,17,54,656489,59223,16659,7379,4643,5140,4088,904,0,0,1
143.58447609993163,35,50,107435,79786,2935,9786,17695,14747,5887,5683,0,0,1
146.5888625999214,44,43,234498,25126,4018,5584,7527,4030,3938,2715,0,0,1
148.5906412999611,35,26,76310,58448,2246,5679,6026,2067,3674,1715,0,0,1
149.5916872000089,41,23,569943,131326,21951,18485,8914,17126,8422,14276,0,0,1
152.59520029998384,37,30,1199656,90700,6698,33458,35401,14067,20001,9339,0,0,1
153.59726159996353,37,13,720515,233338,8523,3143,39185,28510,17232,19533,0,0,1
154.5985265999334,61,24,165001,3136,763,3816,6509,2369,2215,804,0,0,1
157.6022612999659,57,26,893185,67531,13437,14688,10876,7942,8283,8515,0,0,1
159.60498399997596,50,30,240367,13064,3572,3816,1489,843,2575,1322,0,0,1
161.60705079999752,53,56,279864,27825,12055,22063,12254,10791,43131,24451,0,0,1
162.60850460000802,29,63,168775,70145,20333,52280,10318,4297,18829,4256,0,0,1
165.61445310001727,40,70,746388,22897,22464,9013,5836,12887,6926,5297,0,0,1
167.61693819996435,47,78,145576,6653,8432,1849,2403,1723,346,617,0,0,1
168.61797249992378,44,66,1655726,150506,19102,20333,27394,26604,5164,12653,0,0,1
169.6192774999654,63,66,108433,16349,20018,8381,8506,6744,2676,3823,0,0,1
170.6206701999763,48,50,1076554,86817,5106,7021,8540,6496,3350,1100,0,0,1
171.62197949993424,53,43,2084950,156630,23951,85339,25625,45055,7290,5823,0,0,1
172.624499599915,48,51,1471424,154282,72713,37236,48429,26429,25981,10512,0,0,1
173.62606949999463,40,41,626518,55350,2913,4404,16777,4824,3644,3245,0,0,1
174.62756559997797,30,35,290142,180958,41257,14238,20523,15402,9884,10807,0,0,1
177.63090689992532,30,35,814361,26138,10854,5542,2964,3674,6054,779,0,0,1
178.63207739999052,35,29,233324,199111,16046,29335,51628,17913,7866,5163,0,0,1
180.63422389992047,27,35,565437,48001,1706,6051,2721,2053,718,871,0,0,1
183.63722099992447,47,35,331121,9686,1896,4005,9048,5829,2006,1478,0,0,1
186.64065099996515,48,30,49485,10620,1344,3454,1735,1860,823,281,0,0,1
188.64260429993735,53,35,173874,35292,10803,1974,8798,5370,2629,884,0,0,1
190.6444129999727,56,47,575341,196279,104998,30717,46888,16609,6440,12010,0,0,1
192.64661279995929,44,41,952951,213183,10932,26917,23779,30502,5464,7278,0,0,1
193.64907869999297,48,48,647982,23774,12321,17774,5588,9925,2179,3958,0,0,1
198.6694716999773,41,44,864610,296128,24626,39693,75601,16678,7082,10066,0,0,1
199.6704954999732,38,41,155636,57789,3144,3742,8759,4811,2615,1689,0,0,1
201.672866399982,29,40,1273931,74727,41724,21798,16009,11735,15482,9105,0,0,1
202.6744205999421,34,35,674328,228670,45969,28858,29164,27871,9572,8291,0,0,1
206.6794095999794,27,35,2688423,447352,40654,59564,68328,16442,10407,6344,0,0,1
209.68231529998596,29,40,1009519,247503,7397,47994,44250,30122,17392,10367,0,0,1
211.68478110001888,24,40,1045867,35769,21011,11975,15508,3685,3183,3464,0,0,1
213.6877782999072,27,34,1561940,154390,18946,6525,13700,17993,6714,7510,0,0,1
215.6905350999441,34,40,751770,72179,18922,14713,17908,5368,3901,2878,0,0,1
217.6927177999169,27,41,801000,110564,23332,3329,7823,8285,2252,2206,0,0,1
220.69593589997385,23,37,575359,375429,50813,85116,25394,17198,8248,8646,0,0,1
221.69720579998105,21,56,283872,19452,9010,38377,10895,5767,797,1382,0,0,1
224.70088999997824,17,50,763351,11121,3925,1709,1442,1574,323,407,0,0,1
226.70439059997443,21,50,270248,154637,51663,18213,17736,11102,12128,7632,0,0,1
227.705878400011,21,48,51957,11583,10833,13551,6318,2823,3111,2907,0,0,1
228.7071835999377,27,63,849575,27502,10991,6772,4810,2357,2165,1637,0,0,1
229.70860519993585,27,63,148493,104848,22358,34492,19473,13869,12629,6230,0,0,1
230.71027189993765,48,57,2080264,80372,8422,18238,17325,32579,15896,14592,0,0,1
231.71169689996168,40,37,991052,426764,33908,13524,37246,18720,7137,5250,0,0,1
234.7154964999063,61,38,26017,19814,18375,15392,10750,22811,9269,4547,0,0,1
235.71696240000887,56,37,184876,65579,12660,9062,6222,3894,1198,1726,0,0,1
236.71851109992716,54,43,953793,51666,31407,19340,11865,26684,9707,7844,0,0,1
237.71966499998237,77,54,270940,54169,24223,26556,63103,31567,11303,6268,0,0,1
239.7220039999811,54,43,1002639,249883,24148,30397,58804,18337,13252,6729,0,0,1
240.7228477000026,60,53,119280,37091,32875,12608,8088,6188,3478,2950,0,0,1
243.72713249991648,41,53,1313806,455682,58745,191049,19347,29151,16947,10180,0,0,1
245.7294441999402,37,69,848064,25890,47033,61543,34562,22241,14514,13418,0,0,1
246.7311382999178,37,56,221102,59150,7970,5755,3057,5142,6814,3039,0,0,1
251.7365855999524,29,50,964403,164054,34369,13673,10785,5166,4003,4291,0,0,1
253.7388278999133,24,43,2566840,415037,28397,36103,42782,18721,12704,6297,0,0,1
254.74018580000848,8,23,911498,369217,8228,33393,12467,12485,5441,11540,0,0,1
255.7415914000012,3,29,2902069,142099,15110,64553,32366,9694,10424,2831,0,0,1
257.74381469993386,8,34,1345120,286929,105085,32692,18279,20259,9827,10412,0,0,1
259.7455069000134,21,30,73307,7812,431,626,836,1283,927,425,0,0,1
260.7469203999499,26,37,337045,523054,91231,12444,18781,28500,6360,4648,0,0,1
261.74855629995,47,34,1162700,95344,8241,41113,40780,46116,9290,3649,0,0,1
263.75090310000814,48,34,267409,67944,31333,13034,16460,6338,3130,3969,0,0,1
264.7529807999963,26,38,436851,152267,17553,21191,9223,3445,2597,800,0,0,1
267.7565566999838,47,47,409861,4634,11406,1690,16954,5472,4680,3443,0,0,1
270.75996289995965,24,60,584697,76825,105782,62378,58829,9491,8422,7521,0,0,1
273.76366469997447,21,56,783099,128660,8931,45318,33526,7556,2205,2386,0,0,1
274.7655147999758,48,64,872523,18216,18315,2764,8557,9987,2280,1517,0,0,1
276.7689303999068,41,70,955463,60090,74107,7929,10747,24484,2287,1503,0,0,1
279.7711717999773,60,57,980685,43653,12084,6529,11208,15220,5142,1339,0,0,1
282.7748312000185,78,53,99359,34265,6683,3436,6336,9740,2005,1080,0,0,1
286.7818503999152,44,30,1002662,53645,10962,17005,5444,3876,4092,2168,0,0,1
287.7825916999718,24,44,773188,46645,55195,36578,22745,4744,4116,2616,0,0,1
291.78728279995266,8,54,1074262,720517,32287,40305,28423,18276,13127,7107,0,0,1
293.7908350999933,14,51,1308882,69938,14129,17936,38214,10076,1788,3631,0,0,1
295.79276779992506,29,38,73566,38213,2279,9164,2482,6784,2348,1309,0,0,1
296.794816599926,23,20,443428,71668,4859,2334,10106,2934,1566,1708,0,0,1
298.79731369996443,27,38,1182329,169361,141373,28043,30364,12344,9723,10495,0,0,1
299.79872039996553,10,27,79144,206945,6209,10501,3771,3531,2269,2061,0,0,1
301.8010814000154,1,27,1041685,228347,57675,7946,23765,19018,5677,3701,0,0,1
303.80381369998213,4,27,206815,223266,12699,10476,10863,11359,7208,2396,0,0,1
304.8061075999867,11,24,248756,70035,40803,12344,17517,8460,18957,4636,0,0,1
307.8097595999716,35,35,315802,45180,12716,6154,9695,11024,5074,2104,0,0,1
308.8108778999885,26,38,537338,197246,57727,8893,4243,9081,8678,3082,0,0,1
309.81218239990994,40,53,902504,27279,5609,15931,4682,7653,2280,1504,0,0,1
311.8151652999222,35,43,1393290,797852,51311,106533,94217,43075,14817,6406,0,0,1
312.8172371999826,40,44,1097554,165062,17982,72303,29432,59653,20982,15407,0,0,1
314.8203693999676,54,51,1400388,133518,101090,34164,8681,41250,14729,6360,0,0,1
315.82250399992336,48,48,300407,90857,6516,27407,9802,9378,11744,9268,0,0,1
316.8238831999479,44,51,2915172,533908,12559,128740,15503,25649,13572,6244,0,0,1
318.8258493000176,30,48,1791570,359192,68450,35935,30474,30374,12754,29358,0,0,1
320.828441599966,24,37,158864,173945,21039,20717,11861,17679,6059,3463,0,0,1
323.8330947000068,27,37,227722,42493,9449,8090,7524,6143,2279,1985,0,0,1
325.8356830999255,47,47,522040,31240,47526,10989,30473,19872,16395,17256,0,0,1
326.8371827999363,48,61,126408,11788,4110,3447,1598,1338,447,363,0,0,1
327.838284599944,40,60,107141,43949,11220,727,3053,2536,2044,2476,0,0,1
329.8409037999809,24,53,1536858,256591,91933,32340,55420,18744,18108,5234,0,0,1
330.8417567999568,13,44,70361,57592,6942,8244,8165,1854,2558,3293,0,0,1
331.84314909996465,24,48,299125,28189,23770,23556,17404,14749,7016,6542,0,0,1
332.844917899929,34,47,327797,92280,9352,14454,11921,12633,13323,7501,0,0,1
333.8477332999464,44,40,124295,26317,5341,2640,9664,6113,2041,764,0,0,1
338.8529161999468,56,40,300676,226950,29621,27413,13703,22463,4357,6409,0,0,1
340.8547201999463,43,26,226852,113482,16630,8381,12399,9112,3260,2369,0,0,1
342.857352299965,44,38,428782,37832,25436,8878,3787,8179,4623,2294,0,0,1
343.8590954999672,43,53,170028,22433,23778,18001,4509,9047,2166,1253,0,0,1
344.860976099968,48,47,150049,88653,6729,3667,14028,12593,10735,5517,0,0,1
346.8639883999713,34,53,346561,120240,24905,23336,5938,2444,1402,1611,0,0,1
349.8671520999633,29,47,355909,413813,42155,133973,83758,54787,10061,5902,0,0,1
351.8706807999406,20,34,672411,166230,22608,32789,8362,11013,5361,6773,0,0,1
352.87259809998795,7,38,689764,360867,28919,30575,25186,13797,17616,13643,0,0,1
355.8767138000112,24,30,231310,91369,12593,4504,10900,10068,1806,2156,0,0,1
360.8815295000095,21,35,1347352,338571,98172,104635,79064,38753,14239,7198,0,0,1
361.8834321999457,38,48,104651,7149,18282,6607,3233,7035,2139,1815,0,0,1
362.88564049999695,48,66,41628,45007,66790,14944,7654,12613,5455,3724,0,0,1
364.88850819994695,56,77,156689,24076,12252,12750,16902,8938,2358,4048,0,0,1
365.89031179994345,57,81,605118,68911,44233,18172,9612,10293,12930,3981,0,0,1
366.89159529993776,60,61,86291,43282,2842,7824,3657,14520,3229,6260,0,0,1
369.8944956000196,60,51,848539,612522,144990,114188,135172,86207,10406,16189,0,0,1
370.8956931999419,51,38,851934,293626,14129,20005,23368,27614,10806,8773,0,0,1
372.8990067999112,51,51,182852,21424,30441,5432,11111,13007,4839,2505,0,0,1
377.9049679000164,38,43,191194,94221,4368,9482,13236,3222,1904,1673,0,0,1
379.9070665999316,38,51,389325,110355,16484,32303,35035,12192,10812,5572,0,0,1
381.90987069997936,30,41,2152852,354727,40848,62409,78722,21184,9798,5976,0,0,1
382.9112603999674,24,30,194359,62742,11500,12159,17540,9817,10046,7562,0,0,1
383.91335029993206,44,44,775795,12791,8544,2519,2386,4952,1938,3167,0,0,1
384.91561829997227,44,41,175048,144617,18609,15034,24813,12190,3540,13192,0,0,1
387.918886099942,61,43,1105001,47263,18212,8118,22424,17743,3592,2171,0,0,1
389.9211799999466,50,54,744134,170935,161601,87701,71858,15338,14575,11128,0,0,1
390.9220682999585,34,40,834187,200237,17450,9143,27802,10407,8642,9518,0,0,1
391.92477879999205,29,43,645549,37336,9712,2793,6125,2124,1472,1386,0,0,1
